id,company_name,phone,email,city,source,source_id,extra_json
travel-0278,Taksi Aslan İsmayılov,0556267940,,Bakı,ew_travel_agencies_xlsx,3582001,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3582001""], ""agent_codes"": [""Taksi Aslan Ismayılov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0279,Taksi Azər medical,,,Bakı,ew_travel_agencies_xlsx,2683913,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2683913""], ""agent_codes"": [""Taksi Azər Qənbərov""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0280,Taksi Bayram Eminov,,,Bakı,ew_travel_agencies_xlsx,2627130,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2627130""], ""agent_codes"": [""Taksi Bayram Eminov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0281,Taksi Fikret Pasayev,,,Bakı,ew_travel_agencies_xlsx,3489667,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3489667""], ""agent_codes"": [""Taksi Fikret Pasayev""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0282,Taksi Mahir Quluzadə,,,Bakı,ew_travel_agencies_xlsx,2535629,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2535629""], ""agent_codes"": [""Taksi Mahir Quluzadə""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0283,Taksi Mehrəliyev İkram,,,Bakı,ew_travel_agencies_xlsx,3512131,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3512131""], ""agent_codes"": [""Taksi Mehrəliyev İkram""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0284,Taksi Rövşən Adıgözələv medical,,,Bakı,ew_travel_agencies_xlsx,2696998,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2696998""], ""agent_codes"": [""Taksi Rövşən Adıgözəlov medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0285,Taksi Saməddin Nəzərov,,,Bakı,ew_travel_agencies_xlsx,2195872,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2195872""], ""agent_codes"": [""Taksi Saməddin medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0286,Taksi Tofiq Nəsibov,,,Bakı,ew_travel_agencies_xlsx,2514451,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2514451""], ""agent_codes"": [""Taksi Tofiq Nəsibov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0287,Taksi Vüsal,0558228089,,Bakı,ew_travel_agencies_xlsx,2194537,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2194537""], ""agent_codes"": [""Taksi Vüsal medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0288,Taksi Xaliq Yusifov,0508690099,,Bakı,ew_travel_agencies_xlsx,3561167,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3561167""], ""agent_codes"": [""Taksi Xaliq Yusifov""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [false], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0289,Taksi Xallı,,,Bakı,ew_travel_agencies_xlsx,3561157,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3561157""], ""agent_codes"": [""Taksi Xallı""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0290,Taksi Şəhruz Rüstəmov,,,Bakı,ew_travel_agencies_xlsx,3508076,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3508076""], ""agent_codes"": [""Taksi Şəhruz Rüstəmov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0291,Taksi Əflatun Hüseynov,0705183650,,Bakı,ew_travel_agencies_xlsx,3618328,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3618328""], ""agent_codes"": [""Taksi Əflatun Hüseynov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0292,Taksi Əli Rüstəmov,0506158131,,Bakı,ew_travel_agencies_xlsx,2867371,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2867371""], ""agent_codes"": [""Taksi Əli Rüstəmov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0293,Teatral Travel,,,Bakı,ew_travel_agencies_xlsx,2177326,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177326""], ""agent_codes"": [""Teatral Travel leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""Fariz Hacıyev""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0294,Tel Travel,,,Bakı,turlar.az,turlar-0089,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/tel-travel-1362"", ""listings_count"": """", ""description_snippet"": ""Ölkəxarici qrup turları | Viza dəstəyi | Tur paketləri""}"
travel-0295,Telegram,,,Bakı,ew_travel_agencies_xlsx,2347349,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2347349""], ""agent_codes"": [""Telegram Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0296,Temp Travel,,,Bakı,trippost.az,trippost-0069,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/temp-travel/"", ""slug"": ""temp-travel"", ""tagline"": """"}"
travel-0297,Terra Travel,,,Bakı,ew_travel_agencies_xlsx,2440420,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2440420""], ""agent_codes"": [""Terra Travel medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0298,Test Qonaq Medikal,,,Bakı,ew_travel_agencies_xlsx,2165903,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165903""], ""agent_codes"": [""Test Qonaq Medikal""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0299,Time Travel Services,,,Bakı,trippost.az,trippost-0070,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/time-travel-services/"", ""slug"": ""time-travel-services"", ""tagline"": """"}"
travel-0300,Tourotdıh medical,+79265756730,,Bakı,ew_travel_agencies_xlsx,2834431,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2834431""], ""agent_codes"": [""Tourotdıh medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0301,Travel Expert Azerbaijan DMC,,,Bakı,trippost.az,trippost-0071,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/travel-expert-azerbaijan-dmc/"", ""slug"": ""travel-expert-azerbaijan-dmc"", ""tagline"": """"}"
travel-0302,TRAVEL SHOP,,,Bakı,turlar.az,turlar-0090,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/travel-shop-1332"", ""listings_count"": """", ""description_snippet"": """"}"
travel-0303,Travelhome,,,Bakı,turlar.az,turlar-0091,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/travelhome-1302"", ""listings_count"": """", ""description_snippet"": ""Ölkədaxili və ölkəxarici turların təşkili, aviabilet satışı, otel bronu. Hər növ turizm xidmətinin göstərilməs""}"
travel-0304,Travello Azerbaijan Mmc,,,Bakı,turlar.az,turlar-0092,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/travello-azerbaijan-mmc-302"", ""listings_count"": """", ""description_snippet"": ""Səyahət et , iş həmişə var!""}"
travel-0305,Travelstore.az,,,Bakı,trippost.az,trippost-0072,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/travelstore-az/"", ""slug"": ""travelstore-az"", ""tagline"": """"}"
travel-0306,Travelwith Seyrana,,,Bakı,turlar.az,turlar-0093,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/travelwith-seyrana-1294"", ""listings_count"": ""1"", ""description_snippet"": ""Xarici və daxili tur Məktəbli turları Aviabilet Camping""}"
travel-0307,TT Travel,,,Bakı,turlar.az,turlar-0094,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/tt-travel-1222"", ""listings_count"": ""27"", ""description_snippet"": ""Ölkə daxili ,Xarici, Məktəbli.Müalicəvi turların təşkili Aviabiletlərin satışı""}"
travel-0308,Turchu.az,0552488776,,Bakı,ew_travel_agencies_xlsx,2177321,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177321""], ""agent_codes"": [""Turchu.az leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [""Elxan Yadigarov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0309,Turdayam mmc,,,Bakı,turlar.az,turlar-0095,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/turdayam-mmc-1385"", ""listings_count"": """", ""description_snippet"": ""Turdayam turizm agency Daxili və Xarici turlar üzrə 15 ildir xidmət göstəririk Daxili turlar ,Xaric""}"
travel-0310,Turizm.Az,,,Bakı,trippost.az,trippost-0073,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/turizm-az/"", ""slug"": ""turizm-az"", ""tagline"": """"}"
travel-0311,Ugur Tours,,,Bakı,turlar.az,turlar-0096,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/ugur-tours-1351"", ""listings_count"": """", ""description_snippet"": ""Ugur Tours""}"
travel-0312,Ulduz Tourism,,,Bakı,trippost.az,trippost-0074,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/ulduz-tourism/"", ""slug"": ""ulduz-tourism"", ""tagline"": """"}"
travel-0313,Valentina tur medical,+37360250405,,Bakı,ew_travel_agencies_xlsx,3572582,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3572582""], ""agent_codes"": [""Valentina tur medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0314,Vasif Cəfərov,,,Bakı,ew_travel_agencies_xlsx,2347351,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2347351""], ""agent_codes"": [""Taksi Vasif Cəfərov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0315,Vegas Travel,,,Bakı,ew_travel_agencies_xlsx,2723397,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2723397""], ""agent_codes"": [""Vegas Travel""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0316,Velosiped yarişi,,,Bakı,ew_travel_agencies_xlsx,3602977,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3602977""], ""agent_codes"": [""Velosiped yarişi""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0317,Veysəloglu MMC,,,Bakı,ew_travel_agencies_xlsx,2635486,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2635486""], ""agent_codes"": [""Veysəloglu MMC""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0318,Vionera Travel,,,Bakı,turlar.az,turlar-0097,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/vionera-travel-1414"", ""listings_count"": """", ""description_snippet"": ""Daxili ve xarici turlarin teskili""}"
travel-0319,Vita Travel,+994512068878,,Bakı,ew_travel_agencies_xlsx+turlar.az,2111433,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2111433"", ""2111431""], ""agent_codes"": [""Vita Travel leisure"", ""Vita Travel medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [""Elvin Rəşidzadə""], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx"", ""turlar.az""], ""profile_url"": ""https://turlar.az/me/vita-travel-mmc-1267"", ""listings_count"": """", ""description_snippet"": ""Vita Travel müştərilərinə Azərbaycanın müxtəlif istiqamətlərinə müalicə və səyahət xidmətləri təkli""}"
travel-0320,Viva Naftalan Tour,+994102506775,,Bakı,ew_travel_agencies_xlsx,2117155,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2117155"", ""2117154""], ""agent_codes"": [""Viva Naftalan leisure"", ""Viva Naftalan medical""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [""Əhmədov Azər""], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0321,Viyen Holiday medical,,,Bakı,ew_travel_agencies_xlsx,3499936,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3499936""], ""agent_codes"": [""Viyen Holiday medical""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0322,Voyage Tour,,,Bakı,ew_travel_agencies_xlsx,2267765,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2267765""], ""agent_codes"": [""Voyage Tour Medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0323,Vəkil Mirzəyev,,,Bakı,ew_travel_agencies_xlsx,2422061,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2422061""], ""agent_codes"": [""Taksi Vəkil Mirzəyev""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0324,Vəli Abbasov,,,Bakı,ew_travel_agencies_xlsx,2447122,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2447122""], ""agent_codes"": [""Taksi Vəli Abbasov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0325,Walkin kupon,,,Bakı,ew_travel_agencies_xlsx,3343966,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""3343966""], ""agent_codes"": [""Walkin kupon""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0326,walkin medical,,,Bakı,ew_travel_agencies_xlsx,2165512,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2165512""], ""agent_codes"": [""Walkin medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0327,Walkin Naftalan Hotel,,,Bakı,ew_travel_agencies_xlsx,1996712,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""1996712""], ""agent_codes"": [""Walkin leisure""], ""rate_codes"": [""Daily Rates""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0328,Wide Travel,+994507037804,,Bakı,ew_travel_agencies_xlsx,2177314,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2177314"", ""2249842""], ""agent_codes"": [""Wide Travel Medical"", ""Wide Travel leisure""], ""rate_codes"": [""Daily Rates"", ""Medical Rates (medikal +FB)""], ""sales_reps"": [""İlkin Əhmədov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false, false], ""excel_row_count"": 2, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0329,Wulkan travel,0502519821,,Bakı,ew_travel_agencies_xlsx,2500900,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2500900""], ""agent_codes"": [""Wulkan travel medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0330,Xalcha Travel MMC,,,Bakı,trippost.az,trippost-0042,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/xalcha-travel-mmc-2/"", ""slug"": ""xalcha-travel-mmc-2"", ""tagline"": """"}"
travel-0331,Xan Qızı Travel,,,Bakı,trippost.az,trippost-0043,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/xan-qizi-travel/"", ""slug"": ""xan-qizi-travel"", ""tagline"": """"}"
travel-0332,Xan Turizm,,,Bakı,ew_travel_agencies_xlsx,2195457,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2195457""], ""agent_codes"": [""Xan Turizm medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0333,Yes Travel MMC,,,Bakı,trippost.az,trippost-0075,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/yes-travel-mmc/"", ""slug"": ""yes-travel-mmc"", ""tagline"": """"}"
travel-0334,Yurd FM,,,Bakı,ew_travel_agencies_xlsx,2628801,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2628801""], ""agent_codes"": [""Yurd FM""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0335,Yurdtravel_azeribaijan,,,Bakı,turlar.az,turlar-0099,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/yurdtravel-azeribaijan-1300"", ""listings_count"": """", ""description_snippet"": ""Daxili turların,xarıcı turların,avıa biletlerin,dini turların,mektebli turlarının satışı""}"
travel-0336,YURDUM TRAVEL,,,Bakı,turlar.az,turlar-0100,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/yurdum-travel-1428"", ""listings_count"": """", ""description_snippet"": ""Yurdum Travel – daxili turlar, qrup səfərləri və nəqliyyat sifarişi xidmətləri ilə unudulmaz səyahətlə""}"
travel-0337,Yusi Ko Travel,,,Bakı,trippost.az,trippost-0076,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/yusi-ko-travel/"", ""slug"": ""yusi-ko-travel"", ""tagline"": """"}"
travel-0338,ZD Travel,,,Bakı,trippost.az,trippost-0077,"{""sources"": [""trippost.az""], ""profile_url"": ""https://trippost.az/turizm-sirketleri/zd-travel/"", ""slug"": ""zd-travel"", ""tagline"": """"}"
travel-0339,Zeynalov Mikayl,0555914600,,Bakı,ew_travel_agencies_xlsx,2271891,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2271891""], ""agent_codes"": [""Taksi Zeynalov Mikayıl""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [""Mikayıl Zeynalov""], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0340,Zirvə travel,,,Bakı,turlar.az,turlar-0101,"{""sources"": [""turlar.az""], ""profile_url"": ""https://turlar.az/me/zirve-travel-1106"", ""listings_count"": ""29"", ""description_snippet"": ""Turizm xidmətləri , daxili turizm Xarici turizm Aviebilet satışı""}"
travel-0341,Ədalət İsmayılov,,,Bakı,ew_travel_agencies_xlsx,2250532,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2250532""], ""agent_codes"": [""Taksi Ədalət İsmayılov""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0342,Əli Əliyev,,,Bakı,ew_travel_agencies_xlsx,2447125,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2447125""], ""agent_codes"": [""Taksi Əli Əliyev""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0343,Əlihüseyn İsmayılov,,,Bakı,ew_travel_agencies_xlsx,2433527,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2433527""], ""agent_codes"": [""Taksi Əlihüseyn İsmayılov medical""], ""rate_codes"": [""Medical Rates (medikal +FB)""], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
travel-0344,Əlizadə Kənan,0553039915,,Bakı,ew_travel_agencies_xlsx,2288848,"{""source_file"": ""c:\\Users\\ASUS G752VT\\Downloads\\EW\\Travel Agencies.xlsx"", ""ew_ids"": [""2288848""], ""agent_codes"": [""Taksi Əlizadə Kənan""], ""rate_codes"": [], ""sales_reps"": [], ""is_company"": [], ""passive"": [], ""grey_list"": [false], ""excel_row_count"": 1, ""sources"": [""ew_travel_agencies_xlsx""]}"
