brand_name,legal_name,city,address,lat,lng,phone,email,website,voen,stars_grade,tims_status,tims_id,tims_rating,insurance,service_languages,subcategory,sources,azeritour_url,description,pms_detected,pms_confidence,booking_signals,photo_url,created_at,updated_at
AZALEA,AZALEA,Baku,"62 Ziya Bünyadov, Baku, Azerbaijan",40.412687,49.84579799999999,994506450072,info@azaleahotelbaku.com,https://azaleahotelbaku.com/,1302098272,,APPROVED,645e15329bff11407fb68ea5,,No,,,TIMS + azeritour.az,https://azeritour.az/hotel_hale_kai,"Hotel Hale Kai расположен в Баку , в пяти минутах от «Старого города» и принадлежит к американскому семейству отелей. Каждый номер оснащен высокоскоростным Интернетом и индивидуальным контролем тепла и кондиционирования воздуха. Декор отель оформлен в Международном стиле Фрэнка Ллойда Райта. Отель Hale Kai расположен в центре Баку, в нескольких минутах ходьбы от многочисленных парков, рядом с морским портом, расположенный на берегу Каспийского моря. Отель Hotel Hale Kai расположен в самом сердце Баку, находится в нескольких минутах ходьбы от знаменитого «Площади фонтанов» и Старого города, а также в близости от делового центра. Наш новый бутик-отель в Баку, работает под новым руководством с сентября 2007 года. Гостиница имеет 23 стильных и комфортабельных номеров, которые полностью оснащены высокоскоростным интернетом. Наши услуги отеля доступны 24 часа в сутки, а профессиональный персонал организует ускоренную регистрацию по прибытии и выезда, а также помощь в организации поездок, билеты в театр, столик в ресторане, прокат автомобилей, экскурсионные туры. Мы также будем рады удовлетворить любые другие особые потребности, которые могут возникнуть во время вашего пребывания в отеле.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230512143009t-r0000136158,2023-05-12T10:30:10.004Z,2025-04-29T11:56:56.486Z
AZCOT HOTEL,AZCOT HOTEL,Baku,"18b Nigar Rəfibəyli, Baku, Azerbaijan",40.3709768,49.835435,994124925477,office@azcothotel.com,//www.azcothotel.com,1701991171,,APPROVED,65b780acac6a950c2ed20d6f,,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/azcot_hotel,"Azcot Hotel — отдохните в центре Баку и любуйтесь достопримечательностями. Расположенный в самом сердце делового района, на «площади Фонтанов» отель, предлагает Вам удобные кровати, и отличный сервис. Вас разместят в здании построенного в 19-м веке. В нескольких шагах от бизнес-центров и посольств, лучших ресторанов . Рядом театр, кино, национальный парк, бульвар, « Девичья Башня » и исторической части «Старый Город». Все это делает месторасположение отеля комфортным для отдыха и бизнеса. Azcot Hotel предлагает комфортабельные номера, для путешественников с ограниченным бюджетом, которые хотят разместиться в центре города и любоваться историческими памятниками . Во время пребывания в Azcot Hotel, от прибытия до отъезда Вам будет предоставлены все удобствами которые предлагает отель. Azcot Hotel имеет 41 полностью оборудованных номеров, в том числе 2 мини-люкса, 4 полулюкса и 1 Twin. В каждых номерах имеется удобство, комфорт и безопасность. В каждом номере имеется ряд дополнительных преимуществ, включая качественную мебель и паркетный пол. После рабочего дня Вы можете красиво провести время и отдохнуть в наших комфортабельных мини и полулюксах. Каждый люкс оборудован и меблирован п",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240129144044t-r0000186557,2024-01-29T10:40:44.338Z,2025-04-29T11:56:56.486Z
Address Boutique Hotel,Address Boutique Hotel,Baku,"16 Əlimərdan Topçubaşov, Baku, Azerbaijan",40.3734365,49.8370281,994503000081,addressboutiquehotelbaku@gmail.com,,1406304731,,APPROVED,65f41b81e4f5ddcab3cd8fb0,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240315135721t-r0000148878,2024-03-15T09:57:21.657Z,2025-04-29T11:56:56.486Z
Admiral Hotel,Admiral Hotel,Baku,"Nərimanov, Baku, Azerbaijan",40.4091235,49.8647652,994125635824,admiralhotelrooms@gmail.com,,1503227441,4,APPROVED,645e109c2356a677c8b6ae57,,No,,,TIMS + azeritour.az,https://azeritour.az/admiral_hotel_baku,"Admiral Hotel — это уютный и элегантный отель, который отвечает всем стандартам четырехзвездочных отелей. Отель предоставляет высококачественный сервис, доступные цены и удобные номера с отличным видом. Гостиница также предлагает воспользоваться услугами, таких как: фитнес зал, джакузи, турецкая баня и сауна. Воспользуйтесь прекрасным рестораном и летней террасой на четвертом этаже отеля. Шеф-повар удивит вас изумительными блюдами национальной и международной кухни. Ресторан отеля работает 24 часа в сутки и готов принять вас вместе с дружелюбным персоналом.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230512141036t-r0000188596,2023-05-12T10:10:36.628Z,2025-04-29T11:56:56.486Z
Af Hotel Aqua Park,Af Hotel Aqua Park,Baku,"Novxanı, Azerbaijan",40.52564330000001,49.7831634,994502233285,office@afhotel.az,https://www.afhotel.az,1400134351,4,APPROVED,6627a857e4f5ddcab3cdc630,,No,,Şəhər Hoteli,TIMS + azeritour.az + azeritour.az,https://azeritour.az/af_hotel_aquapark_v_baku,"Qafqaz Park Hotel — это отель, который находиться находится в Баку , на Наримановском районе. Данный четырехзвездочный отель входит в сеть отелей Qafqaz Hotels & Resorts. Что говоря о гостинице, то он расположен очень удачно, так как до международного аэропорта и до основных достопримечательностей Баку очень близко. Гостиница предоставляет качественные услуги, а номера очень удобные и просторные.",Oracle OPERA,website_scan,Oracle OPERA,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240423162351t-r0000191281,2024-04-23T12:23:51.874Z,2025-04-29T11:56:56.486Z
Alfa Hotel,Alfa Hotel,Baku,"Xəqani Rüstəmov, Bakı, Azerbaijan",40.3840605,49.8801445,994508225060,ibrahim.alkishiyev@gmail.com,,1008259452,,APPROVED,65e8641ae4f5ddcab3cd80d5,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240306163954t-r0000145908,2024-03-06T12:39:54.412Z,2025-04-29T11:56:56.486Z
Alison Hotel,Alison Hotel,Baku,"5 8 Noyabr Prospekti, Baku, Azerbaijan",40.377163,49.8673628,994705252255,gm@alison.az,,2005982141,,APPROVED,645f9b699bff11407fb691fa,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230513181505t-r0000159171,2023-05-13T14:15:05.644Z,2025-04-29T11:56:56.486Z
All Seasons,All Seasons,Baku,"Baku, Azerbaijan",40.40926169999999,49.8670924,994777494977,ayxanagayev1989@gmail.com,,7500429142,,APPROVED,65df3e29e4f5ddcab3cd7c50,,No,,,TIMS + azeritour.az,https://azeritour.az/all-seasons-hotel-baku/,Карта сайта,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240228180737t-r0000146360,2024-02-28T14:07:37.944Z,2025-04-29T11:56:56.486Z
Amber Hotel,Amber Hotel,Baku,"59 Abilov M.M. Street, Baku, Azerbaijan",40.3816093,49.8293537,994507583131,sales@amberhotel.az,http://amberhotel.az,1403446602,4,APPROVED,65df2e36e4f5ddcab3cd7bd3,,No,,,TIMS + azeritour.az,https://azeritour.az/amber_hotel_baku/,"Amber Hotel Baku — хороший выбор для тех, кто приехали в гости в Баку как турист, и ищете ночлег в четырехзвездочном отеле . Независимо от того вы бизнесмен или просто турист, в данном отеле вам будет комфортно. Так как созданы все условия для разного категории клиентов. Amber Hotel Baku находится близко к центру Баку, а это говорит о том, что вам будет доступно все нужные городские объекты. Это и развлекательные центры, бизнес-центры, торговые площадки, достопримечательности Баку . У персонала гостиницы только одна задача, дать максимальный комфорт каждому гостю. И данное внимание ощущает каждый приезжий гость. Услуги отеля Amber Hotel Baku Завтрак 24 часа обслуживание, включая доставки заказа в номер Бесплатный интернет доступ, Wi-Fi Каждодневную уборку Прачечная Банкомат Поговорим о номерном фонде. Каждый из комнат оформлен в теплых тонах с изысканным дизайном, в которых есть все необходимое для комфортного отдыха. Во всех номерах имеется интернет, ванная комната, туалет, цифровое ТВ, телефон, сейф, фен, тапочки, халат, и многое другое. Standart Room — площадь составляет 20 кв.м, одновременно могут находиться до трех человек. Superior Room — площадь 30 кв.м, номера с одной или д",1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240228165934t-r0000199344,2024-02-28T12:59:34.376Z,2025-04-29T11:56:56.486Z
Anatolia Hotel Baku,Anatolia Hotel Baku,Baku,"Yusif Vezir Çemenzemenli, Baku, Baku, Azerbaijan",40.4027375,49.8357115,994707875050,ellmondbaku@gmail.com,,2907388892,4,APPROVED,664f4d24e4f5ddcab3cde6e5,,No,,,TIMS + azeritour.az,https://azeritour.az/anatolia_hotel_baku/,"Anatolia Hotel — это Четырёхзвёздочный отель, который расположен неподалёку от центра Баку. Если быть точнее, гостиница расположена всего 500 метров от станции метро «Гянджлик». Такое местоположение очень удобно, так как до центра города можно добраться на автобусе или на метро всего за несколько минут. Сам отель предоставляет недорогие но очень качественные и комфортные номера со всеми удобствами. Также на территории отеля есть сауна, фитнес центр, конференц зал и ресторан . Номера отеля Anatolia Hotel Standard Single Room (одноместный): Номера Standard Single Room расположены в старом здании отеля и идеально подходят для одиночных путешественников. Большая кровать, ванная комната, туалетные принадлежности. Также есть такие удобства как большой плазменный телевизор, кондиционер, бесплатный интернет, сейф, гладильная доска и многое другое. В виде бонуса Вам предоставляется бесплатный доступ в тренажёрный зал, бассейн, сауна, парная и так далее.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240523180524t-r0000154522,2024-05-23T14:05:24.943Z,2025-04-29T11:56:56.486Z
Antiq Hotel,Antiq Hotel,Baku,"İçeri Şehir, Baku, Azerbaijan",40.366267,49.8349644,994558817234,elman.agaverdiyev@bk.ru,,1505548892,,APPROVED,660e9dc1e4f5ddcab3cda9b5,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240404163201t-r0000152533,2024-04-04T12:32:01.292Z,2025-04-29T11:56:56.486Z
Art Club,Art Club,Baku,"11 Asəf Zeynallı küçəsi, Baku, Azerbaijan",40.3643991,49.8337458,994124922013,gm@artclub.az,https://artclub.az/,2004631172,,APPROVED,6467657f9bff11407fb6afa7,,No,,Butik Hotel,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230519160311t-r0000196542,2023-05-19T12:03:11.826Z,2025-04-29T11:56:56.486Z
Atlas Hotel Baku,Atlas Hotel Baku,Baku,"Baku, Azerbaijan",40.40926169999999,49.8670924,994125253333,Sales@atlashotelbaku.com,,1502757882,,APPROVED,65f93c63e4f5ddcab3cd9753,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240319111859t-r0000171412,2024-03-19T07:19:00.001Z,2025-04-29T11:56:56.486Z
AuRoom Hotel,AuRoom Hotel,Baku,"Allahyar Nasibov, Baku, Azerbaijan",40.3881725,49.82915,994705955328,info@auroomhotel.az,https://auroomhotel.az,8301940252,,APPROVED,65e9a3ffe4f5ddcab3cd81d0,,No,,Şəhər Hoteli,TIMS,,,1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240307152447t-r0000116677,2024-03-07T11:24:47.177Z,2025-04-29T11:56:56.486Z
Austin Hotel,Austin Hotel,Baku,"58 Nizami Street, Baku, Azerbaijan",40.3727255,49.8406291,994125980812,info@austin.az,,1700426491,,APPROVED,64b9267214f58db1e986eb1e,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230508145008t-r0000149148,2023-07-20T12:20:02.111Z,2025-04-29T11:56:56.486Z
AĞ OTEL,AĞ OTEL,Baku,"Masazır, Rafiq Dünyamalıyev, Bakı, Azerbaijan",40.4735515,49.7426831,994702092020,ruslan.musayev.14@mail.ru,,3103310822,,APPROVED,65f95234e4f5ddcab3cd98ee,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240319125204t-r0000163930,2024-03-19T08:52:04.887Z,2025-04-29T11:56:56.486Z
BADAMDAR HOSTEL,BADAMDAR HOSTEL,Baku,"Baku, Azerbaijan",40.40926169999999,49.8670924,994125020816,ulvin.mammadov@gmail.com,,1302291442,,APPROVED,65f8278ae4f5ddcab3cd9419,,No,,Hostel,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240318153745t-r0000129797,2024-03-18T11:37:46.029Z,2025-04-29T11:56:56.486Z
BAKU SEA VIEW,BAKU SEA VIEW,Baku,"Həsən Seyidbəyli, Bakı, Azerbaijan",40.3643553,49.82606149999999,994503115551,teymur.amirov@hotmail.com,,1300312772,,APPROVED,65e60f49e4f5ddcab3cd7f72,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240304221329t-r0000106337,2024-03-04T18:13:29.672Z,2025-04-29T11:56:56.486Z
BEST CENTER HOTEL,BEST CENTER HOTEL,Baku,"Əlimərdan Topçubaşov, Bakı 1009, Azerbaijan",40.3746642,49.8365309,994507055455,ahmedov242@yandex.com,,1405386371,,APPROVED,64c3973bc29cd31ed9783c01,,No,,Şəhər Hoteli,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230728142355t-r0000174820,2023-07-28T10:23:55.998Z,2025-04-29T11:56:56.486Z
BEST Otel,BEST Otel,Baku,"Salamzadeh street (My Family ), Abdulvabah Salamzada, Baku, Azerbaijan",40.4016459,49.8189041,994552363689,azikmaq@mail.ru,,1901276442,,APPROVED,65f97d85e4f5ddcab3cd9a3e,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240319155653t-r0000183634,2024-03-19T11:56:53.857Z,2025-04-29T11:56:56.486Z
BLACK MOUNT,BLACK MOUNT,Baku,"Lokbatan, Baku, Azerbaijan",40.3281802,49.7355969,994124041353,rena_gunashova@mail.ru,,2002627861,4,APPROVED,65e88007e4f5ddcab3cd8101,2,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/qaradag_hill_hotel,"Black Mount Hotel это большой четырехзвездочный отель , который имеет три корпуса и пять этажей. Отель расположен в 15 минутах езды до центра города и в 30 минутах езды до международного аэропорта. Гостиница построена не в центре города для того что бы гости почувствовали спокойствие от городского движения. До центра столицы Азербайджана всего несколько минут езды, и вам будут доступны главные достопримечательности Баку . Совсем рядом расположен большой торговый центр «Седерек». Отель имеет большой количество комфортабельных номеров, фитнесс центр, футбольный фан-клуб и ресторан.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240306183903t-r0000184357,2024-03-06T14:39:03.793Z,2025-04-29T11:56:56.486Z
BLACK VİLLA HOTEL,BLACK VİLLA HOTEL,Baku,"9W4X+8V8 Bakı, Azerbaijan",40.3557875,49.9497031,994514102221,kamraneskerov@icloud.com,,1201172912,,APPROVED,66056e12646cbbbc85967c32,,No,,,TIMS,,,,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240312101650t-r0000115856,2024-03-28T13:18:10.291Z,2025-04-29T11:56:56.486Z
BRİSTOL HOTEL,BRİSTOL HOTEL,Baku,"Natavan Monument, Səbail, Baku, Azerbaijan",40.3692151,49.8372335,994508007380,bristol2024e@gmail.com,,1506079911,,APPROVED,65f96d16e4f5ddcab3cd99cc,,No,,,TIMS + azeritour.az,https://azeritour.az/bristol_hotel_baku,"Bristol Hotel находиться в самом центре Баку . Это означает, что до делового центра, торгового центра, достопримечательностей рукой подать. Вы будете находиться в нескольких минутах от Старого города (Ичери Шехер), Приморского бульвара, Площади Фантанов, Государственной Филармонии и так далее. А с окон отеля будет фантастический вид на красивый город.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240319144646t-r0000107082,2024-03-19T10:46:46.545Z,2025-04-29T11:56:56.486Z
BULVAR INN HOTEL,BULVAR INN HOTEL,Baku,"Port Baku Residence, Uzeyir Hajibeyov, Baku, Azerbaijan",40.3765971,49.86001770000001,994124981203,bulvarinn@gmail.com,Https://www.bulvarinnbaku.com,3103895852,,APPROVED,65f42be8e4f5ddcab3cd9029,,No,,Şəhər Hoteli,TIMS + azeritour.az,https://azeritour.az/qobuland_hotel/,"Qobuland Hotel можно назвать и зоной отдыха и отелем, расположенный на трассе Баку — Шемаха . Большой центр отдыха предлагает также комфортное размещение в виде отеля. Обычно сюда приезжают на выходные, что бы отдалиться от городской суеты. Тем более от Баку ехать совсем не долго.",,,,https://data.tourism.gov.az/proxy/stakeholder/getFile/20240315150720t-r0000133131,2024-03-15T11:07:20.305Z,2025-04-29T11:56:56.486Z
Badam D'art,Badam D'art,Baku,"2 Badamdar Highway, Baku, Azerbaijan",40.3624814,49.8155115,994775021313,Badamhotel@gmail.com,https://badamhotel.az/,1702944141,,APPROVED,661fbd54a19a8407d729c5e6,,No,,,TIMS + azeritour.az,https://azeritour.az/kempinski_hotel_badamdar,"Hotel Badamdar расположен в поселке Бадамдар, в одном из районов Баку . Имеет отличный вид на море, и находится в нескольких минутах езды от международного аэропорта. Общая площадь территории занимает 2,5 гектара. Отель готов служить вам 24 часа в сутки и предоставляет ряд услуг, таких как: переводчик, услуги няни, прокат автомобилей и так далее. Персонал готов исполнить ваши капризы. Тут есть все условия для отдыха, отличный бассейн, сауна, хаммам, тренажерный зал, теннисные и баскетбольные площадки, аквапарк . Гостиница устраивает экскурсии по достопримечательностям Баку. Посетите «Старый город, Девичью башню. Не забудьте побывать в Гобустане, в одном из древнейших мест, где сохранились до наших дней около 600.000 наскальных рисунков, которые относятся времен каменного века. Здание состоит из 14-ти этажей и предлагает постояльца огромное количество номеров, люкс и королевский люкс. Номера разделены на категории: стандартный, улучшенный, delux и гранд delux. В этих номерах есть уют, комфорт и условия необходимое для отдыха. Номера Hotel Badamdar Если же вы остановитесь в «Люкс», то придется выбрать одной из категорий: Junior, улучшенный, королевский и президентский люкс. А уж если",1C,website_scan,1C,https://data.tourism.gov.az/proxy/stakeholder/getFile/20230525145100t-r0000169497,2024-04-17T12:15:16.507Z,2025-04-29T11:56:56.486Z
