match_status,search_query,voen,tax_name,tax_legal_address,tax_legitimate,tax_legal_form,tax_charter_capital,tax_voen_registered_at,tax_state_registered_at,tax_status,tax_active,tax_vat_payer,tax_risky_payer,tax_debt,tax_authority,tax_organization_type,donor_sectors,donor_ids,donor_search_names,donor_names,donor_cities,donor_addresses,donor_phones,donor_emails,donor_websites,donor_voens,donor_categories,donor_extra_json,tax_extract_date,tax_financial_year_start,tax_financial_year_end,tax_sanctions,tax_raw_json
no_tax_match,Dondar Otel | Dondar-Otel | Dondar | Otel,1406133202,,,,,,,,,,,,,,,hotels,hotel-124,Dondar Otel,,Baku,"Baku, Azerbaijan",994513209191,dondarhotel@gmail.com,,1406133202,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Dreamland Golf Hotel | Dreamland-Golf-Hotel | Dreamland | Golf | Dreamland Golf | Dreamland-Golf | Hotel,2900925511,,,,,,,,,,,,,,,hotels,hotel-125,Dreamland Golf Hotel,,Baku,Azerbaijan,994124041188,info@dreamlandgolfhotel.az,https://www.dreamlandgolfhotel.com,2900925511,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS""}",,,,,
no_tax_match,EGOİST HOTEL | EGOİST-HOTEL | EGOİST | HOTEL,2907365132,,,,,,,,,,,,,,,hotels,hotel-127,EGOİST HOTEL,,Baku,"Baku, Azerbaijan",994513337575,ayxanagayev1989@gmail.com,,2907365132,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,EL ROYAL HOTEL | EL-ROYAL-HOTEL | ROYAL | HOTEL,6300306232,,,,,,,,,,,,,,,hotels,hotel-129,EL ROYAL HOTEL,,Baku,"Baku, Azerbaijan",994997849679,ayxanagayev1989@gmail.com,,6300306232,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,ELEVEN HOTEL BAKU | ELEVEN-HOTEL-BAKU | ELEVEN | HOTEL | BAKU,1100065882,,,,,,,,,,,,,,,hotels,hotel-131,ELEVEN HOTEL BAKU,,Baku,"11 İslam Səfərli, Baku, Azerbaijan",994775960959,elevenhotelbaku579@gmail.com,http://www.elevenhotelbaku.com,1100065882,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS""}",,,,,
no_tax_match,EMBLEM HOTEL | EMBLEM-HOTEL | EMBLEM | HOTEL,2005395542,,,,,,,,,,,,,,,hotels,hotel-132,EMBLEM HOTEL,,Baku,"Baku, Azerbaijan",994519927575,ayxanagayev1989@gmail.com,,2005395542,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,EMPIRE HOTEL | EMPIRE-HOTEL | EMPIRE | HOTEL,6001885472,,,,,,,,,,,,,,,hotels,hotel-134,EMPIRE HOTEL,,Baku,"Khagani, Baku, Azerbaijan",994556555007,empirehotel2022@mail.ru,,6001885472,Şəhər Hoteli,"{""stars_grade"":""3"",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,ETRO HOTEL | ETRO-HOTEL | ETRO | HOTEL,7200425542,,,,,,,,,,,,,,,hotels,hotel-136,ETRO HOTEL,,Baku,"40.4090916,49.8610662",994508003909,esrefliilqam@gmail.com,,7200425542,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,East Legend Hotel | East-Legend-Hotel | Legend | East | East Legend | East-Legend | Hotel,1700728282,,,,,,,,,,,,,,,hotels,hotel-137,East Legend Hotel,,Baku,"38 Xanlar küçəsi, Baku, Azerbaijan",994124916717,office@eastlegend.az,https://eastlegend.az/,1700728282,Butik Hotel,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS + azeritour.az + azeritour.az""}",,,,,
no_tax_match,GALLERY HOTEL BAKU | GALLERY-HOTEL-BAKU | GALLERY | HOTEL | BAKU,6800315042,,,,,,,,,,,,,,,hotels,hotel-144,GALLERY HOTEL BAKU,,Baku,"Sabit Orujov Street, Azerbaijan",994124968343,galleryhotel@rambler.ru,,6800315042,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,GRAND INN BAKU | GRAND-INN-BAKU | GRAND | INN | GRAND INN | GRAND-INN | BAKU,1405265402,,,,,,,,,,,,,,,hotels,hotel-149,GRAND INN BAKU,,Baku,"4 Həsənoğlu, Baku, Azerbaijan",994502742288,grandinnbaku@gmail.com,,1405265402,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,GREEN HOTEL | GREEN-HOTEL | GREEN | HOTEL,1306802852,,,,,,,,,,,,,,,hotels,hotel-151,GREEN HOTEL,,Baku,"Baku, Azerbaijan",994702159966,ayxanagayev1989@gmail.com,,1306802852,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Graaf hotel | Graaf-hotel | Graaf | hotel,1403241642,,,,,,,,,,,,,,,hotels,hotel-154,Graaf hotel,,Baku,"15a Həsənoğlu, Baku, Azerbaijan",994555003650,A.Hasanov@graafhotel.om,https://www.graafhotel.com/,1403241642,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,HARMONY HOTEL | HARMONY-HOTEL | HARMONY | HOTEL,2007772432 | 3201085432,,,,,,,,,,,,,,,hotels,hotel-157 | hotel-591,HARMONY HOTEL,,Baku | Mingachevir,"Xəqani Rüstəmov, Baku, Azerbaijan | Mingəçevir, Azerbaijan",994558000571 | 994552419786,consulting.ab.group@gmail.com | shalibaba966@mail.ru,,2007772432 | 3201085432,Şəhər Hoteli,"{""merged_records"":[{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""},{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}]}",,,,,
no_tax_match,HAZZ HOTEL | HAZZ-HOTEL | HAZZ | HOTEL,1505366072,,,,,,,,,,,,,,,hotels,hotel-158,HAZZ HOTEL,,Baku,"Mirzə İbrahimov, Baku, Azerbaijan",994508002122,Hazzhotelbaku@gmail.com,,1505366072,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,HOME BOUTIQUE HOTEL | HOME-BOUTIQUE-HOTEL | BOUTIQUE | HOME | HOME BOUTIQUE | HOME-BOUTIQUE | HOTEL,1402980902,,,,,,,,,,,,,,,hotels,hotel-159,HOME BOUTIQUE HOTEL,,Baku,"Nabat Aşurbəyova 202, Baku, Azerbaijan",994504442244,homeboutiquehotel@gmail.com,,1402980902,Butik Hotel,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,Hillside City Center Hotel | Hillside-City-Center-Hotel | Hillside | City | Hillside City | Hillside-City | Center | Hotel,1100974322,,,,,,,,,,,,,,,hotels,hotel-161,Hillside City Center Hotel,,Baku,"13 Cəfərov qardaşları, Baku, Azerbaijan",994124921606,hillsidehotelbaku@gmail.com,,1100974322,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,HİLLMOND HOTEL | HİLLMOND-HOTEL | HİLLMOND | HOTEL,1904919922,,,,,,,,,,,,,,,hotels,hotel-167,HİLLMOND HOTEL,,Baku,"Badamdar, Baku, Azerbaijan",994519908079,bakuhillmondhotel@gmail.com,,1904919922,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Joyy Hotel | Joyy-Hotel | Joyy | Hotel,1805060912,,,,,,,,,,,,,,,hotels,hotel-173,Joyy Hotel,,Baku,"Baku, Azerbaijan, Rustam Rustamov 54q",994503694444,info@joyyhotel.com,https://joyyhotel.com,1805060912,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""Oracle OPERA; 1C"",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,KAPRİS OTEL | KAPRİS-OTEL | KAPRİS | OTEL,1405054612,,,,,,,,,,,,,,,hotels,hotel-174,KAPRİS OTEL,,Baku,"Baku, Azerbaijan",994508387575,ayxan.vn@mail.ru,,1405054612,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,KHAGANİ HOTEL | KHAGANİ-HOTEL | KHAGANİ | HOTEL,1304931802,,,,,,,,,,,,,,,hotels,hotel-175,KHAGANİ HOTEL,,Baku,"Xaqani Ticarət Mərkəzi, Khagani Street, Baku, Azerbaijan",994517699408,khaghanicenterhotel@gmail.com,,1304931802,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,KHAZAR GOLDEN BEACH | KHAZAR-GOLDEN-BEACH | KHAZAR | GOLDEN | BEACH | KHAZAR GOLDEN | KHAZAR-GOLDEN | KHAZAR BEACH,2005360242,,,,,,,,,,,,,,,hotels,hotel-176,KHAZAR GOLDEN BEACH,,Baku,"Bakı şəhəri, Mardakan, Azerbaijan",994502225511,behbudibra@gmail.com,,2005360242,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,Karat İnn Boutique | Karat-İnn-Boutique | Boutique | Karat | İnn | Karat İnn | Karat-İnn | Karat Boutique,1308036912,,,,,,,,,,,,,,,hotels,hotel-179,Karat İnn Boutique,,Baku,"175 Süleyman Rəhimov küç., Baku, Azerbaijan",994517003818,karatinnboutiquehotel@gmail.com,https://karatinnhotel.az/,1308036912,,"{""stars_grade"":""5"",""tims_status"":""APPROVED"",""pms_detected"":""TravelLine; 1C"",""sources"":""TIMS + azeritour.az + azeritour.az + azeritour.az""}",,,,,
no_tax_match,LA CASA NİZAMİ | LA-CASA-NİZAMİ | NİZAMİ | CASA | CASA NİZAMİ | CASA-NİZAMİ,2007684472,,,,,,,,,,,,,,,hotels,hotel-182,LA CASA NİZAMİ,,Baku,"Səbail, Baku, Azerbaijan",994507901414,consulting.ab.group@gmail.com,,2007684472,Qonaq evi,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,LA CORNE hotel | LA-CORNE-hotel | CORNE | hotel,2906693542,,,,,,,,,,,,,,,hotels,hotel-183,LA CORNE hotel,,Baku,"Nərimanov, Baku, Azerbaijan",994554780444,ziya.aliyev@lacornehotel.com,,2906693542,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,LAKE HOTEL | LAKE-HOTEL | LAKE | HOTEL,1007382642,,,,,,,,,,,,,,,hotels,hotel-184,LAKE HOTEL,,Baku,"Lake Hotel, Baku, Azerbaijan",994995772121,lake.hotel@mail.ru,,1007382642,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,London Hotel | London-Hotel | London | Hotel,1703612312,,,,,,,,,,,,,,,hotels,hotel-186,London Hotel,,Baku,"21/26 Rasul Rza, Bakı, Azerbaijan",994557200707,sk7group@gmail.com,,1703612312,Qonaq evi,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,MY LİFE HOTEL | MY-LİFE-HOTEL | LİFE | HOTEL,0201276442,,,,,,,,,,,,,,,hotels,hotel-191,MY LİFE HOTEL,,Baku,"Baku, Azerbaijan",994553757580,ayxanagayev1989@gmail.com,,0201276442,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Maajid Hotel | Maajid-Hotel | Maajid | Hotel,2005246272,,,,,,,,,,,,,,,hotels,hotel-192,Maajid Hotel,,Baku,"Maajid Hotel & Restaurant, Baku, Azerbaijan",994124922101,info@maajidhotel.az,http://www.maajidhotel.az,2005246272,Butik Hotel,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Manor Hotel | Manor-Hotel | Manor | Hotel,2603932172,,,,,,,,,,,,,,,hotels,hotel-194,Manor Hotel,,Baku,"Manor Hotel Baku 4 звезды, Шамиль Камилов 7, Baku, Azerbaijan",994125659499,Farid.abdullayev092@gmail.com,https://www.booking.com/hotel/az/manor-kirov,2603932172,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Merida Hotel | Merida-Hotel | Merida | Hotel,2000829212,,,,,,,,,,,,,,,hotels,hotel-199,Merida Hotel,,Baku,"108 Mammad Araz, Baku, Azerbaijan",994502035575,info@merida.az,https://www.merida.az/,2000829212,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS""}",,,,,
no_tax_match,MidCity Hotel | MidCity-Hotel | MidCity | Hotel,1703060332,,,,,,,,,,,,,,,hotels,hotel-200,MidCity Hotel,,Baku,"7 Şövkət Ələkbərova, Baku, Azerbaijan",994502822880,celalpma@gmail.com,,1703060332,Qonaq evi,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Mirror Hotel | Mirror-Hotel | Mirror | Hotel,1308754032,,,,,,,,,,,,,,,hotels,hotel-203,Mirror Hotel,,Baku,"Tabriz Xaili Rza Oghlu, Baku, Azerbaijan",994502518333,welcome@themirrorbaku.com,,1308754032,Butik Hotel,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Mont İnn Otel | Mont-İnn-Otel | Mont | İnn | Mont İnn | Mont-İnn | Otel,1008913992,,,,,,,,,,,,,,,hotels,hotel-204,Mont İnn Otel,,Baku,"26 A Ağa Nemətulla, Baku, Azerbaijan",+994512481919,humayagayevar@gmail.com,,1008913992,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Moss Art Hotel | Moss-Art-Hotel | Moss | Art | Moss Art | Moss-Art | Hotel,1402420782,,,,,,,,,,,,,,,hotels,hotel-205,Moss Art Hotel,,Baku,"15 İslam Səfərli, Baku 1005, Azerbaijan",994705950345,fidan.muradova@netfinance.az,https://booking.com/hotel/az/moss-art-boutique.en,1402420782,Şəhər Hoteli,"{""stars_grade"":""5"",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,MİLDOM HOTEL | MİLDOM-HOTEL | MİLDOM | HOTEL,1502372372,,,,,,,,,,,,,,,hotels,hotel-207,MİLDOM HOTEL,,Baku,"Kaverochkin Street, Nəsimi, Baku, Azerbaijan",994124414732,info@mildomhotel.az,,1502372372,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,NEMİ MUSEUM | NEMİ-MUSEUM | MUSEUM | NEMİ,1502315452,,,,,,,,,,,,,,,hotels,hotel-211,NEMİ MUSEUM,,Baku,"18 Mirzə İbrahimov, Baku, Azerbaijan",994703081417,LIMANFKBAKU@GMAIL.COM,,1502315452,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,NRS HOTEL | NRS-HOTEL | NRS | HOTEL,2907255692,,,,,,,,,,,,,,,hotels,hotel-213,NRS HOTEL,,Baku,"NRS HOTEL, M.NERIMANOV, Baku, Azerbaijan",994503997722,ayxanagayev1989@gmail.com,,2907255692,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,NUR HOTEL | NUR-HOTEL | NUR | HOTEL,1402537932,,,,,,,,,,,,,,,hotels,hotel-214,NUR HOTEL,,Baku,"Nur-2 Hotel, Baku, Azerbaijan",994102288764,consulting.ab.group@gmail.com,,1402537932,Qonaq evi,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,Nord West Hotel | Nord-West-Hotel | Nord | West | Nord West | Nord-West | Hotel,6002364612,,,,,,,,,,,,,,,hotels,hotel-217,Nord West Hotel,,Baku,"Tofiq Abbasov 36, Baku, Tofig Abbasov Street, Baku, Azerbaijan",+994558870844,nordwesthotel4@gmail.com,https://nordhotel.az/,6002364612,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS""}",,,,,
no_tax_match,NİCE LİFE HOTEL | NİCE-LİFE-HOTEL | NİCE | LİFE | NİCE LİFE | NİCE-LİFE | HOTEL,1602728692,,,,,,,,,,,,,,,hotels,hotel-218,NİCE LİFE HOTEL,,Baku,"Baku, Azerbaijan",994504511000,ayxanagayev1989@gmail.com,,1602728692,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,NİNE HOTEL | NİNE-HOTEL | NİNE | HOTEL,1007385682,,,,,,,,,,,,,,,hotels,hotel-219,NİNE HOTEL,,Baku,"Narimanov, Baku, Azerbaijan",994515624195,nine.hotel19@gmail.com,,1007385682,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,OLD STREET BOUTİQUE HOTEL | OLD-STREET-BOUTİQUE-HOTEL | BOUTİQUE | STREET | OLD | OLD STREET | OLD-STREET | OLD BOUTİQUE,1302423832,,,,,,,,,,,,,,,hotels,hotel-222,OLD STREET BOUTİQUE HOTEL,,Baku,"12 Sabir Street, Baku, Azerbaijan",994125058828,info@oldstreethotel.com,https://oldstreethotel.com/,1302423832,Butik Hotel,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS""}",,,,,
no_tax_match,OPERA HOTEL | OPERA-HOTEL | OPERA | HOTEL,8200368702,,,,,,,,,,,,,,,hotels,hotel-223,OPERA HOTEL,,Baku,"178 Əhməd Rəcəbli, Baku, Azerbaijan",994552534362,cemsid.abdullazade@mail.ru,https://www.operahotel.az/,8200368702,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,PILOT APART HOTEL | PILOT-APART-HOTEL | PILOT | APART | PILOT APART | PILOT-APART | HOTEL,7501033112,,,,,,,,,,,,,,,hotels,hotel-226,PILOT APART HOTEL,,Baku,"Vaqif, Baku, Azerbaijan",994124411086,pilotgroup787@gmail.com,,7501033112,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,PORTO HOTEL | PORTO-HOTEL | PORTO | HOTEL,4003575772,,,,,,,,,,,,,,,hotels,hotel-230,PORTO HOTEL,,Baku,"40.409195,49.860695",994508240999,info@portohotel.az,,4003575772,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Parkway Inn Hotel&SPA | Parkway-Inn-Hotel&SPA | HotelSPA | Parkway | Inn | Parkway Inn | Parkway-Inn | Parkway HotelSPA,1007634132,,,,,,,,,,,,,,,hotels,hotel-234,Parkway Inn Hotel&SPA,,Baku,"29 Cəfər Cabbarlı küçəsi, Baku, Azerbaijan",994502446077,info@parkwayinn.az,https://www.parkwayinn.az,1007634132,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS""}",,,,,
no_tax_match,Perla de Mar | Perla-de-Mar | Perla | Mar | Perla Mar | Perla-Mar,1502606492,,,,,,,,,,,,,,,hotels,hotel-236,Perla de Mar,,Baku,"Icherisheher, Baku, Azerbaijan",994558817234,oagaverdiyev@list.ru,https://perlademarhotel.com/,1502606492,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Prestige Boutigue hotel | Prestige-Boutigue-hotel | Prestige | Boutigue | Prestige Boutigue | Prestige-Boutigue | hotel,1502390692,,,,,,,,,,,,,,,hotels,hotel-243,Prestige Boutigue hotel,,Baku,"Mirza Ibrahimov Street, Baku, Azerbaijan",994773470504,redleon133@gmail.com,,1502390692,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Pure Boutique Hotel | Pure-Boutique-Hotel | Boutique | Pure | Pure Boutique | Pure-Boutique | Hotel,8303589252,,,,,,,,,,,,,,,hotels,hotel-245,Pure Boutique Hotel,,Baku,"Əhməd Rəcəbli, Baku, Azerbaijan",994517777979,vugar.ashrafli@gmail.com,,8303589252,Butik Hotel,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az + azeritour.az""}",,,,,
no_tax_match,PİANO,2602860632,,,,,,,,,,,,,,,hotels,hotel-246,PİANO,,Baku,"3/17 Əhməd Rəcəbli, Nərimanov, Baku, Azerbaijan",994512906890,pianohotelbaku@gmail.com,https://pianohotel.az/,2602860632,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,PİLOT HOTEL | PİLOT-HOTEL | PİLOT | HOTEL,1307126912,,,,,,,,,,,,,,,hotels,hotel-247,PİLOT HOTEL,,Baku,"Tarlan Aliyarbeyov Street, Baku, Azerbaijan",994124935348,pilot.hotelbaku@gmail.com,,1307126912,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Qorqud Hotel | Qorqud-Hotel | Qorqud | Hotel,1603269802,,,,,,,,,,,,,,,hotels,hotel-250,Qorqud Hotel,,Baku,"15 Xətai prospekti, Nərimanov, Bakı, Azerbaijan",994553005006,rz_82@mail.ru,,1603269802,,"{""stars_grade"":""4"",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS + azeritour.az""}",,,,,
no_tax_match,RAHAT HOSTEL | RAHAT-HOSTEL | HOSTEL | RAHAT,3900500522 | 2001091332,,,,,,,,,,,,,,,hotels,hotel-251 | hotel-494,RAHAT HOSTEL,,Baku | Gəncə,"Rəşid İsmayılov küçəsi, Baku, Azerbaijan | Gəncə, Azerbaijan",994507504060 | 994107122020,oktay1@yandex.ru | rahathostel20@gmail.com,,3900500522 | 2001091332,Hostel,"{""merged_records"":[{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""},{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}]}",,,,,
no_tax_match,ROSE İNN HOTEL AND RESTORAN | ROSE-İNN-HOTEL-AND-RESTORAN | RESTORAN | ROSE | İNN | ROSE İNN | ROSE-İNN | ROSE RESTORAN,7501100362,,,,,,,,,,,,,,,hotels,hotel-254,ROSE İNN HOTEL AND RESTORAN,,Baku,"110 Məmməd Araz, Baku, Azerbaijan",994552535856,cemsid.abdullazade@mail.ru,,7501100362,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,ROYAL ANTIQUE BOUTIQUE HOTEL AND RESTAURANT | ROYAL-ANTIQUE-BOUTIQUE-HOTEL-AND-RESTAURANT | RESTAURANT | BOUTIQUE | ANTIQUE | ROYAL | ROYAL ANTIQUE | ROYAL-ANTIQUE,1304004632 | 1000982412,,,,,,,,,,,,,,,hotels,hotel-255 | hotel-256,ROYAL ANTIQUE BOUTIQUE HOTEL AND RESTAURANT,,Baku,"Sebail rayonu, Baku, Azerbaijan | Sabayil, Baku, Azerbaijan",994515719748 | 994516413572,aminarehimova4@gmail.com,,1304004632 | 1000982412,,"{""merged_records"":[{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""},{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}]}",,,,,
no_tax_match,ROYAL SAPPHİRE HOTEL | ROYAL-SAPPHİRE-HOTEL | SAPPHİRE | ROYAL | ROYAL SAPPHİRE | ROYAL-SAPPHİRE | HOTEL,1806189362,,,,,,,,,,,,,,,hotels,hotel-257,ROYAL SAPPHİRE HOTEL,,Baku,1023 BAKI ŞƏHƏRİ SƏBAİL RAYONU BADAMDAR ŞOSSESİ 6012-CI MƏHƏLLƏ M.92 C,994125025353,info@royalsapphirehotel.com,,1806189362,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,RUSEL PARK Hotel | RUSEL-PARK-Hotel | RUSEL | PARK | RUSEL PARK | RUSEL-PARK | Hotel,1506151252,,,,,,,,,,,,,,,hotels,hotel-258,RUSEL PARK  Hotel,,Baku,"Heydər Əliyev prospekti, Baku, Azerbaijan",994512742288,ruselhotel01@gmail.com,https://www.ruselpark.com/,1506151252,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,Raymond Hotel | Raymond-Hotel | Raymond | Hotel,2903193202,,,,,,,,,,,,,,,hotels,hotel-261,Raymond Hotel,,Baku,"Məmməd Araz, Baku, Azerbaijan",994706702020,maqsud14hm014@gmail.com,https://www.instagram.com/sunrisehotelbaku/?hl=en,2903193202,Şəhər Hoteli,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""Oracle OPERA; 1C"",""sources"":""TIMS""}",,,,,
no_tax_match,Riva Otel | Riva-Otel | Riva | Otel,4101832322,,,,,,,,,,,,,,,hotels,hotel-263,Riva Otel,,Baku,"86b Ziya Bünyadov prospekti, Baku, Azerbaijan",994703769696,innriva@gmail.com,,4101832322,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":"""",""sources"":""TIMS""}",,,,,
no_tax_match,RİGS OTEL | RİGS-OTEL | RİGS | OTEL,7702476972,,,,,,,,,,,,,,,hotels,hotel-267,RİGS OTEL,,Baku,"63b Üzeyir Hacıbəyov, Baku, Azerbaijan",994513932121,rigshotels@gmail.com,https://rigshotel.az/,7702476972,,"{""stars_grade"":"""",""tims_status"":""APPROVED"",""pms_detected"":""1C"",""sources"":""TIMS + azeritour.az""}",,,,,
